,incident_month,incident_week,incident_weekday,weekend,part_of_the_day,latitude,longitude,incident_place,incident_district,incident_division,max_temp,avg_temp,min_temp,weather_code,precip,humidity,visibility,cloudcover,heatindex,season,household,male_population,female_population,total_population,gender_ration,average_household_size,density_per_kmsq,literacy_rate,religious_institution,playground,park,police_station,cyber_cafe,school,college,cinema,crime
5946,8,35,monday,0,morning,22.1847,90.7625,charfesson,bhola,barisal,32,31,28,353,11.6,74,9,37,36,rainy,94649,228693,227744,456437,100,4.82,413,43.5,957,7,0,3,8,76,8,6,kidnap
5947,9,39,wednesday,0,morning,25.9417,88.8444,nilphamari sadar,nilphamari,rangpur,29,27,25,356,19.9,95,8,83,31,rainy,97088,219080,216082,435165,101,4.46,1166,45.7,867,1,1,2,0,96,6,2,kidnap
5948,6,27,monday,0,night,25.06667,91.4,sunamganj sadar,sunamganj,sylhet,34,31,25,386,14.2,82,10,53,35,rainy,49557,139561,139458,279019,100,5.57,960,38.8,313,1,0,3,13,24,4,1,kidnap
5949,7,27,saturday,1,night,25.06667,91.4,sunamganj sadar,sunamganj,sylhet,34,30,26,356,20.6,85,8,64,36,rainy,49557,139561,139458,279019,100,5.57,960,38.8,313,1,0,3,13,24,4,1,kidnap
5950,8,32,thursday,0,evening,23.9333,89.0,mirpur,kushtia,khulna,35,32,27,386,3.3,73,10,41,38,rainy,82783,172387,170680,343067,101,3.98,1082,41.9,448,52,1,8,1,55,11,0,kidnap
5951,8,32,thursday,0,evening,23.9333,89.0,mirpur,kushtia,khulna,35,32,27,386,3.3,73,10,41,38,rainy,82783,172387,170680,343067,101,3.98,1082,41.9,448,52,1,8,1,55,11,0,kidnap
5952,8,32,monday,0,evening,23.9333,89.0,mirpur,kushtia,khulna,32,30,25,353,3.9,82,10,64,34,rainy,82783,172387,170680,343067,101,3.98,1082,41.9,448,52,1,8,1,55,11,0,kidnap
5953,8,32,monday,0,evening,23.9333,89.0,mirpur,kushtia,khulna,32,30,25,353,3.9,82,10,64,34,rainy,82783,172387,170680,343067,101,3.98,1082,41.9,448,52,1,8,1,55,11,0,kidnap
5954,7,28,sunday,0,evening,22.3667,91.125,hatia,noakhali,chattogram,32,30,27,176,4.6,77,10,35,35,rainy,91013,223947,228516,452463,98,4.98,300,34.2,371,8,0,5,0,25,3,0,kidnap
5955,7,27,sunday,0,night,23.996158,90.419726,gazipur sadar,gazipur,dhaka,34,31,28,356,5.8,78,10,32,38,rainy,449139,976683,843691,1820374,116,3.99,3977,60.6,854,1,15,2,22,100,8,8,kidnap
5956,8,32,saturday,1,night,25.1,89.03333,joypurhat sadar,joypurhat,rajshahi,34,32,28,386,2.4,78,10,38,38,rainy,76385,147096,141962,289058,104,3.72,1221,65.4,1024,21,1,3,5,38,10,4,kidnap
5957,8,31,sunday,0,evening,25.0,90.0167,sherpur sadar,sherpur,mymensingh,31,28,24,302,10.3,86,9,77,31,rainy,64130,127025,129617,256642,98,3.98,929,49.4,444,1,1,6,4,33,2,11,kidnap
5958,6,26,wednesday,0,morning,23.85,90.01,shibaloy,manikganj,dhaka,31,30,28,359,64.3,85,5,58,36,rainy,40795,85216,86657,171873,98,4.19,863,53.3,481,22,0,2,0,20,2,1,kidnap
5959,6,26,wednesday,0,morning,23.85,90.01,shibaloy,manikganj,dhaka,31,30,28,359,64.3,85,5,58,36,rainy,40795,85216,86657,171873,98,4.19,863,53.3,481,22,0,2,0,20,2,1,kidnap
5960,9,37,saturday,1,evening,23.996158,90.419726,gazipur sadar,gazipur,dhaka,37,33,28,176,2.2,69,10,19,38,rainy,449139,976683,843691,1820374,116,3.99,3977,60.6,854,1,15,2,22,100,8,8,kidnap
5961,6,23,monday,0,noon,24.6333,90.2667,fulbaria,mymensingh,mymensingh,34,31,27,356,17.5,80,8,58,37,rainy,101189,223107,225360,448467,99,4.43,1125,42.3,962,10,1,1,0,73,10,1,kidnap
5962,10,44,wednesday,0,night,25.06667,91.4,sunamganj sadar,sunamganj,sylhet,36,30,22,113,0.0,62,10,0,30,rainy,49557,139561,139458,279019,100,5.57,960,38.8,313,1,0,3,13,24,4,1,kidnap
5963,10,43,saturday,1,night,25.4153,89.3167,pirgonj,rangpur,rangpur,30,28,23,176,0.2,69,10,34,31,rainy,101640,191781,193718,385499,99,3.78,937,45.4,726,25,1,3,0,101,13,2,kidnap
5964,10,42,friday,1,morning,23.0167,89.8333,gopalganj sadar,gopalganj,dhaka,31,28,24,176,2.0,78,10,27,31,rainy,73126,172991,171017,344008,101,4.67,883,61.8,613,2,1,3,1,47,16,1,kidnap
5965,10,42,wednesday,0,night,23.4875,89.4208,magura sadar,magura,khulna,30,28,24,356,12.8,82,9,27,30,rainy,86162,189099,191008,380107,99,4.4,947,52.4,1006,196,1,5,4,57,7,2,kidnap
5966,3,13,saturday,1,night,24.8417,89.375,bogra sadar,bogura,rajshahi,34,31,26,386,2.3,53,10,20,31,hot,131862,288181,266833,555014,108,4.04,3143,65.7,1164,23,4,7,7,56,9,4,kidnap
5967,9,40,wednesday,0,night,23.9167,90.725,narsingdi sadar,narsingdi,dhaka,34,32,27,116,0.2,70,10,18,37,rainy,149820,363811,343714,707525,106,4.68,3315,50.9,741,6,3,5,0,37,12,3,kidnap
5968,6,25,wednesday,0,morning,21.454718,92.010452,coxsbazar sadar,coxsbazar,chattogram,34,31,28,176,2.1,68,10,40,36,rainy,82683,241637,217445,459082,111,5.3,2011,49.2,468,1,1,3,10,38,4,2,kidnap
5969,9,38,friday,1,night,23.996158,90.419726,gazipur sadar,gazipur,dhaka,32,29,26,176,0.6,83,8,56,35,rainy,449139,976683,843691,1820374,116,3.99,3977,60.6,854,1,15,2,22,100,8,8,kidnap
5970,9,37,saturday,1,morning,24.4139,88.93,natore sadar,natore,rajshahi,35,33,28,356,13.1,71,9,33,39,rainy,110203,222312,220110,442422,101,3.98,1103,55.6,2949,2,2,5,4,60,4,1,kidnap
5971,9,39,monday,0,evening,23.5417,89.1833,jhenaidah sadar,jhenaidah,khulna,33,30,26,356,9.2,81,10,48,34,rainy,108924,227966,227966,455932,100,4.15,970,51.8,835,83,1,6,7,72,16,3,kidnap
5972,9,38,friday,1,morning,24.4139,88.93,natore sadar,natore,rajshahi,32,29,26,356,11.2,83,8,59,35,rainy,110203,222312,220110,442422,101,3.98,1103,55.6,2949,2,2,5,4,60,4,1,kidnap
5973,3,13,wednesday,0,morning,24.8583,92.0208,golapganj,sylhet,sylhet,35,31,23,176,1.2,57,10,14,30,hot,50465,154249,161900,316149,95,6.2,1136,57.0,700,15,1,2,3,26,3,0,kidnap
5974,9,36,wednesday,0,night,24.8417,89.375,bogra sadar,bogura,rajshahi,33,30,27,386,21.9,82,9,42,36,rainy,131862,288181,266833,555014,108,4.04,3143,65.7,1164,23,4,7,7,56,9,4,kidnap
5975,5,22,monday,0,morning,22.63996,92.191949,baghaichari,rangamati,chattogram,32,29,25,386,9.3,88,8,29,34,hot,20171,50595,46304,96899,109,4.75,50,41.9,80,23,1,6,8,17,2,0,kidnap
5976,10,39,saturday,1,morning,23.6,90.5,narayanganj sadar,narayanganj,dhaka,34,32,28,116,0.1,72,10,26,37,rainy,313312,690299,633301,1323600,109,4.2,13183,62.7,1365,3,0,7,0,62,6,12,kidnap
5977,10,41,monday,0,night,24.75,90.4167,mymensingh sadar,mymensingh,mymensingh,32,29,25,356,18.0,86,9,31,33,rainy,167472,391707,384026,775733,102,4.51,2037,51.7,1332,32,3,5,4,86,15,5,kidnap
5978,11,47,monday,0,evening,23.9528,91.1167,brahmanbaria sadar,brahmanbaria,chattogram,31,29,24,113,0.0,71,10,1,30,winter,95802,89415,91239,180654,98,5.4,1420,53.4,326,12,2,2,0,23,4,0,kidnap
5979,11,44,sunday,0,morning,24.25,89.9167,tangail sadar,tangail,dhaka,33,29,24,113,0.0,61,10,4,30,winter,117000,260552,260552,521104,100,4.36,1559,53.1,1056,5,2,2,9,45,5,3,kidnap
5980,7,28,tuesday,0,night,23.180315,89.1608575,jessore sadar,jashore,khulna,34,31,28,200,2.3,73,10,43,36,rainy,169164,380314,362584,742898,105,4.3,1707,63.8,1643,109,4,11,14,102,16,2,kidnap
5981,7,29,thursday,0,night,23.180315,89.1608575,jessore sadar,jashore,khulna,31,30,27,356,4.4,85,8,66,35,rainy,169164,380314,362584,742898,105,4.3,1707,63.8,1643,109,4,11,14,102,16,2,kidnap
5982,7,27,sunday,0,morning,23.6167,88.7833,damurhuda,chuadanga,khulna,35,32,28,386,1.1,72,10,54,37,rainy,69836,145509,144068,289577,101,4.1,928,44.2,371,10,0,12,0,27,2,1,kidnap
5983,8,33,friday,1,night,24.075,90.2167,kaliakair,gazipur,dhaka,34,31,27,353,0.3,75,10,42,36,rainy,116749,248219,235089,483308,106,4.09,1539,60.6,566,40,4,3,0,43,5,2,kidnap
5984,10,43,friday,1,morning,22.3542,90.3181,patuakhali sadar,patuakhali,barisal,31,28,25,356,7.6,77,9,32,31,rainy,68813,155395,161067,316462,96,4.6,873,59.5,920,87,2,1,0,55,20,3,kidnap
5985,11,44,tuesday,0,night,23.6,90.5,narayanganj sadar,narayanganj,dhaka,33,30,25,176,1.0,74,10,18,32,winter,313312,690299,633301,1323600,109,4.2,13183,62.7,1365,3,0,7,0,62,6,12,kidnap
5986,4,15,monday,0,morning,25.915,89.45,lalmonirhat sadar,lalmonirhat,rangpur,37,32,25,116,0.0,43,10,25,31,hot,79147,166584,166582,333166,100,4.19,1263,47.4,1027,4,2,2,0,25,11,3,kidnap
5987,1,4,tuesday,0,evening,24.586659,88.275275,chapainawabganj sadar,chapainawabganj,rajshahi,26,21,15,113,0.0,37,10,0,20,winter,112748,254629,275963,530592,92,4.68,1174,46.3,1518,2,2,2,55,67,12,1,kidnap
5988,12,1,wednesday,0,night,24.586659,88.275275,chapainawabganj sadar,chapainawabganj,rajshahi,27,22,15,113,0.0,52,10,3,23,winter,112748,254629,275963,530592,92,4.68,1174,46.3,1518,2,2,2,55,67,12,1,kidnap
5989,12,50,tuesday,0,morning,22.7167,89.075,satkhira sadar,satkhira,khulna,27,23,17,113,0.0,37,10,0,23,winter,109105,230628,230264,460892,100,4.19,1156,56.5,746,59,2,5,5,62,16,3,kidnap
5990,11,45,sunday,0,night,22.8256,91.1014,noakhali sadar,noakhali,chattogram,32,28,22,113,0.0,63,10,0,29,winter,100219,253430,272504,525934,93,5.17,1565,51.7,565,73,0,2,2,43,6,1,kidnap
5991,11,46,thursday,0,night,22.7,90.3667,barisal sadar,barisal,barisal,34,30,25,113,0.0,63,10,0,32,winter,42065,97732,101007,198739,97,4.49,1625,69.3,605,42,3,1,0,44,10,0,kidnap
5992,11,47,thursday,0,night,24.15,89.0667,ishurdi,pabna,rajshahi,31,27,23,113,0.0,53,10,1,27,winter,73373,157747,156185,313932,101,4.27,1251,55.0,460,0,1,2,4,33,8,4,kidnap
5993,11,48,monday,0,night,24.005,89.25,pabna sadar,pabna,rajshahi,32,28,23,113,0.0,52,10,0,28,winter,138839,296927,293987,590914,101,4.21,1345,51.4,1107,0,2,2,7,52,12,8,kidnap
5994,12,51,monday,0,evening,24.9167,89.9583,jamalpur sadar,jamalpur,mymensingh,23,22,20,302,5.2,62,9,73,23,winter,152174,301912,313160,615072,96,4.01,1209,47.0,1178,212,2,6,1,101,11,5,kidnap
5995,2,7,sunday,0,morning,24.4139,88.93,natore sadar,natore,rajshahi,33,28,21,113,0.0,40,10,10,27,winter,110203,222312,220110,442422,101,3.98,1103,55.6,2949,2,2,5,4,60,4,1,kidnap
5996,7,27,monday,0,evening,24.8417,89.375,bogra sadar,bogura,rajshahi,32,30,27,359,66.9,85,5,61,36,rainy,131862,288181,266833,555014,108,4.04,3143,65.7,1164,23,4,7,7,56,9,4,kidnap
5997,7,30,saturday,1,night,24.8417,89.375,bogra sadar,bogura,rajshahi,34,32,29,356,11.5,70,9,37,39,rainy,131862,288181,266833,555014,108,4.04,3143,65.7,1164,23,4,7,7,56,9,4,kidnap
5998,12,52,sunday,0,night,25.6333,88.65,dinajpur sadar,dinajpur,rangpur,29,23,16,113,0.0,36,10,0,22,winter,111779,247792,236805,484597,105,4.19,1366,64.3,913,26,1,5,3,73,12,3,kidnap
5999,1,53,friday,1,night,25.7583,89.2333,rangpur sadar,rangpur,rangpur,29,24,18,113,0.0,63,10,4,23,winter,165017,366144,352060,718204,104,4.2,1998,61.0,1228,130,2,1,15,106,11,2,kidnap
6000,12,49,tuesday,0,night,25.7583,89.2333,rangpur sadar,rangpur,rangpur,30,26,20,113,0.0,63,10,7,26,winter,165017,366144,352060,718204,104,4.2,1998,61.0,1228,130,2,1,15,106,11,2,kidnap
6001,1,53,friday,1,evening,24.8083,91.7639,bishwanath,sylhet,sylhet,32,26,17,113,0.0,56,10,1,24,winter,37993,115763,116810,232573,99,6.1,1091,46.9,643,4,0,1,0,29,3,0,kidnap
6002,12,53,thursday,0,evening,24.8083,91.7639,bishwanath,sylhet,sylhet,32,25,17,113,0.0,57,10,7,24,winter,37993,115763,116810,232573,99,6.1,1091,46.9,643,4,0,1,0,29,3,0,kidnap
6003,10,44,wednesday,0,morning,26.3347,88.5583,panchagarh sadar,panchagarh,rangpur,33,28,21,113,0.0,45,10,0,27,rainy,60115,136850,134857,271707,101,4.49,783,53.2,549,1,1,2,0,64,4,2,kidnap
6004,10,40,sunday,0,evening,24.586659,88.275275,chapainawabganj sadar,chapainawabganj,rajshahi,34,31,25,116,0.1,56,10,29,32,rainy,112748,254629,275963,530592,92,4.68,1174,46.3,1518,2,2,2,55,67,12,1,kidnap
6005,1,4,sunday,0,morning,24.75,90.4167,mymensingh sadar,mymensingh,mymensingh,31,26,18,113,0.0,44,10,0,24,winter,167472,391707,384026,775733,102,4.51,2037,51.7,1332,32,3,5,4,86,15,5,kidnap
6006,2,7,thursday,0,morning,22.3667,91.125,hatia,noakhali,chattogram,32,27,21,113,0.0,43,10,5,26,winter,91013,223947,228516,452463,98,4.98,300,34.2,371,8,0,5,0,25,3,0,kidnap
6007,8,35,wednesday,0,morning,21.454718,92.010452,coxsbazar sadar,coxsbazar,chattogram,31,28,25,353,18.9,83,9,46,32,rainy,82683,241637,217445,459082,111,5.3,2011,49.2,468,1,1,3,10,38,4,2,kidnap
6008,9,36,friday,1,morning,23.605717,89.841728,faridpur sadar,faridpur,dhaka,33,31,27,356,4.0,74,10,44,35,rainy,103535,235762,233648,469410,101,4.45,1137,55.8,856,108,1,3,0,74,8,3,kidnap
6009,9,37,friday,1,morning,23.605717,89.841728,faridpur sadar,faridpur,dhaka,33,31,27,359,24.4,72,9,28,36,rainy,103535,235762,233648,469410,101,4.45,1137,55.8,856,108,1,3,0,74,8,3,kidnap
6010,9,39,tuesday,0,morning,21.454718,92.010452,coxsbazar sadar,coxsbazar,chattogram,31,29,26,356,6.9,81,9,43,34,rainy,82683,241637,217445,459082,111,5.3,2011,49.2,468,1,1,3,10,38,4,2,kidnap
6011,1,1,tuesday,0,evening,24.005,89.25,pabna sadar,pabna,rajshahi,28,24,18,113,0.0,39,10,3,23,winter,138839,296927,293987,590914,101,4.21,1345,51.4,1107,0,2,2,7,52,12,8,kidnap
6012,3,9,thursday,0,morning,26.0208,88.4667,thakurgaon sadar,thakurgaon,rangpur,35,30,21,113,0.0,25,10,2,27,hot,133320,293551,287676,581227,102,4.33,887,53.3,1502,91,2,2,0,154,12,2,kidnap
6013,3,10,friday,1,night,24.888242,91.868519,sylhet sadar,sylhet,sylhet,34,28,17,113,1.0,54,10,12,25,hot,60242,176023,167942,343965,105,5.2,2747,61.3,508,25,5,4,5,34,23,2,kidnap
6014,4,16,tuesday,0,night,23.996158,90.419726,gazipur sadar,gazipur,dhaka,36,33,26,116,0.1,53,10,17,33,hot,449139,976683,843691,1820374,116,3.99,3977,60.6,854,1,15,2,22,100,8,8,kidnap
6015,5,17,sunday,0,morning,23.0417,91.9944,khagrachhari sadar,khagrachhari,chattogram,37,32,26,200,2.6,72,9,22,35,hot,24316,58325,53508,111833,109,4.49,375,57.1,182,17,0,3,0,21,0,0,kidnap
6016,10,40,sunday,0,evening,24.586659,88.275275,chapainawabganj sadar,chapainawabganj,rajshahi,34,31,25,116,0.1,56,10,29,32,rainy,112748,254629,275963,530592,92,4.68,1174,46.3,1518,2,2,2,55,67,12,1,kidnap
6017,3,9,wednesday,0,evening,21.9861,90.2422,kalapara,patuakhali,barisal,36,30,22,113,0.0,43,10,0,29,hot,57525,120514,117317,237831,103,4.1,484,52.0,464,104,1,3,0,33,6,4,kidnap
6018,5,20,sunday,0,morning,25.915,89.45,lalmonirhat sadar,lalmonirhat,rangpur,35,31,26,119,0.1,63,10,34,34,hot,79147,166584,166582,333166,100,4.19,1263,47.4,1027,4,2,2,0,25,11,3,kidnap
6019,1,2,thursday,0,morning,24.4167,90.55,gafargaon,mymensingh,mymensingh,28,23,17,113,0.0,49,10,13,22,winter,99093,210978,219768,430746,96,4.34,1081,49.3,918,20,1,2,0,74,6,6,kidnap
6020,2,7,wednesday,0,morning,24.375,91.4167,habiganj sadar,habiganj,sylhet,34,28,18,113,0.0,46,10,2,26,winter,62281,163576,165517,329093,99,5.26,1297,50.7,374,5,1,2,2,17,3,3,kidnap
6021,3,9,sunday,0,morning,23.0167,91.3917,feni sadar,feni,chattogram,35,30,23,113,0.0,51,10,4,30,hot,97869,254751,257895,512646,99,5.15,2266,62.8,1021,22,3,4,25,56,3,3,kidnap
6022,3,10,friday,1,morning,24.75,90.4167,mymensingh sadar,mymensingh,mymensingh,37,33,26,116,0.0,32,10,12,30,hot,167472,391707,384026,775733,102,4.51,2037,51.7,1332,32,3,5,4,86,15,5,kidnap
6023,3,13,monday,0,noon,22.95,90.825,lakshmipur sadar,lakshmipur,chattogram,31,29,27,386,23.9,73,8,47,32,hot,144228,326088,358337,684425,91,4.71,1425,51.9,1494,1,1,5,0,74,8,2,kidnap
6024,4,13,friday,1,noon,22.95,90.825,lakshmipur sadar,lakshmipur,chattogram,31,29,26,386,12.0,72,9,26,32,hot,144228,326088,358337,684425,91,4.71,1425,51.9,1494,1,1,5,0,74,8,2,kidnap
6025,9,36,wednesday,0,morning,25.4153,89.3167,pirgonj,rangpur,rangpur,35,32,28,353,1.2,66,10,41,37,rainy,101640,191781,193718,385499,99,3.78,937,45.4,726,25,1,3,0,101,13,2,kidnap
6026,9,36,tuesday,0,evening,25.1028,91.8917,gowainghat,sylhet,sylhet,34,31,26,176,6.4,77,9,26,35,rainy,47992,143877,143645,287512,100,6.0,598,32.7,519,15,4,2,0,28,3,0,kidnap
6027,9,36,monday,0,evening,25.1028,91.8917,gowainghat,sylhet,sylhet,32,29,25,386,20.0,85,9,48,34,rainy,47992,143877,143645,287512,100,6.0,598,32.7,519,15,4,2,0,28,3,0,kidnap
6028,8,35,wednesday,0,evening,23.996158,90.419726,gazipur sadar,gazipur,dhaka,34,32,28,353,2.0,70,10,55,37,rainy,449139,976683,843691,1820374,116,3.99,3977,60.6,854,1,15,2,22,100,8,8,kidnap
6029,4,15,saturday,1,noon,23.180315,89.1608575,jessore sadar,jashore,khulna,37,33,26,176,1.8,53,10,58,35,hot,169164,380314,362584,742898,105,4.3,1707,63.8,1643,109,4,11,14,102,16,2,kidnap
6030,4,15,friday,1,noon,23.180315,89.1608575,jessore sadar,jashore,khulna,38,33,26,176,0.7,50,10,39,35,hot,169164,380314,362584,742898,105,4.3,1707,63.8,1643,109,4,11,14,102,16,2,kidnap
6031,4,17,thursday,0,night,23.180315,89.1608575,jessore sadar,jashore,khulna,42,37,29,200,3.8,56,9,14,40,hot,169164,380314,362584,742898,105,4.3,1707,63.8,1643,109,4,11,14,102,16,2,kidnap
6032,4,16,thursday,0,morning,24.8583,92.0208,golapganj,sylhet,sylhet,31,26,24,359,22.3,83,8,73,29,hot,50465,154249,161900,316149,95,6.2,1136,57.0,700,15,1,2,3,26,3,0,kidnap
6033,4,16,monday,0,morning,23.4153,89.8917,nagarkanda,faridpur,dhaka,38,33,26,176,1.3,56,10,49,36,hot,42904,98290,99608,197898,99,4.59,1030,46.8,749,40,0,1,0,19,1,1,kidnap
6034,2,7,wednesday,0,morning,24.375,91.4167,habiganj sadar,habiganj,sylhet,34,28,18,113,0.0,46,10,2,26,winter,62281,163576,165517,329093,99,5.26,1297,50.7,374,5,1,2,2,17,3,3,kidnap
6035,2,7,tuesday,0,morning,24.375,91.4167,habiganj sadar,habiganj,sylhet,34,28,19,113,0.0,51,10,1,26,winter,62281,163576,165517,329093,99,5.26,1297,50.7,374,5,1,2,2,17,3,3,kidnap
6036,2,7,tuesday,0,morning,24.375,91.4167,habiganj sadar,habiganj,sylhet,34,28,19,113,0.0,51,10,1,26,winter,62281,163576,165517,329093,99,5.26,1297,50.7,374,5,1,2,2,17,3,3,kidnap
6037,3,9,friday,1,morning,25.1,89.03333,joypurhat sadar,joypurhat,rajshahi,37,32,22,113,0.0,27,10,5,29,hot,76385,147096,141962,289058,104,3.72,1221,65.4,1024,21,1,3,5,38,10,4,kidnap
6038,1,2,thursday,0,evening,25.6333,88.65,dinajpur sadar,dinajpur,rangpur,28,24,16,113,0.0,50,10,7,22,winter,111779,247792,236805,484597,105,4.19,1366,64.3,913,26,1,5,3,73,12,3,kidnap
6039,1,3,saturday,1,evening,23.180315,89.1608575,jessore sadar,jashore,khulna,26,21,15,113,0.0,41,10,0,20,winter,169164,380314,362584,742898,105,4.3,1707,63.8,1643,109,4,11,14,102,16,2,kidnap
6040,1,4,thursday,0,morning,23.6417,88.8583,chuadanga sadar,chuadanga,khulna,28,24,17,113,0.0,52,10,4,23,winter,77144,156968,156967,313935,100,4.0,1052,47.6,410,3,2,6,2,25,3,3,kidnap
6041,1,4,tuesday,0,morning,25.8167,89.65,kurigram sadar,kurigram,rangpur,24,20,13,116,0.0,66,10,25,18,winter,72592,78568,81682,160250,98,4.26,1130,46.1,657,1,2,2,0,9,9,2,kidnap
6042,1,4,sunday,0,night,23.6,90.5,narayanganj sadar,narayanganj,dhaka,29,24,18,116,0.0,60,10,24,24,winter,313312,690299,633301,1323600,109,4.2,13183,62.7,1365,3,0,7,0,62,6,12,kidnap
6043,1,2,sunday,0,morning,25.915,89.45,lalmonirhat sadar,lalmonirhat,rangpur,27,21,16,113,0.0,58,10,2,21,winter,79147,166584,166582,333166,100,4.19,1263,47.4,1027,4,2,2,0,25,11,3,kidnap
6044,2,6,wednesday,0,night,23.180315,89.1608575,jessore sadar,jashore,khulna,31,27,21,113,0.0,48,10,4,26,winter,169164,380314,362584,742898,105,4.3,1707,63.8,1643,109,4,11,14,102,16,2,kidnap
6045,2,6,sunday,0,morning,23.29,91.9,panchari,khagrachhari,chattogram,32,28,21,113,0.0,56,10,3,27,winter,14154,31407,30791,62198,102,4.36,186,42.3,98,5,0,1,0,5,1,0,kidnap
6046,8,33,tuesday,0,morning,24.6333,90.2667,fulbaria,mymensingh,mymensingh,34,31,27,386,15.6,77,9,45,36,rainy,101189,223107,225360,448467,99,4.43,1125,42.3,962,10,1,1,0,73,10,1,kidnap
6047,8,33,thursday,0,morning,25.9417,88.8444,syedpur,nilphamari,rangpur,34,32,27,386,3.8,72,10,38,37,rainy,58137,134737,131724,265461,102,4.51,2174,54.6,423,108,0,3,3,28,6,4,kidnap
6048,8,33,friday,1,morning,23.9,89.1333,kushtia sadar,kushtia,khulna,33,31,27,386,1.4,77,9,31,36,rainy,120087,259156,264443,523599,98,4.11,1580,53.9,522,11,2,13,3,54,16,2,kidnap
6049,2,5,saturday,1,evening,24.8417,89.375,bogra sadar,bogura,rajshahi,30,24,19,113,0.0,32,10,5,23,winter,131862,288181,266833,555014,108,4.04,3143,65.7,1164,23,4,7,7,56,9,4,kidnap
6050,1,1,sunday,0,night,23.6,90.5,narayanganj sadar,narayanganj,dhaka,31,25,19,113,0.0,58,10,4,24,winter,313312,690299,633301,1323600,109,4.2,13183,62.7,1365,3,0,7,0,62,6,12,kidnap
6051,6,24,tuesday,0,morning,23.6,90.5,narayanganj sadar,narayanganj,dhaka,32,30,27,353,5.5,84,10,66,36,rainy,313312,690299,633301,1323600,109,4.2,13183,62.7,1365,3,0,7,0,62,6,12,kidnap
6052,8,32,tuesday,0,morning,23.0417,91.9944,khagrachhari sadar,khagrachhari,chattogram,33,29,24,386,16.4,86,9,54,32,rainy,24316,58325,53508,111833,109,4.49,375,57.1,182,17,0,3,0,21,0,0,kidnap
6053,5,18,wednesday,0,morning,24.6333,90.2667,fulbaria,mymensingh,mymensingh,34,31,24,113,7.1,63,10,17,32,hot,101189,223107,225360,448467,99,4.43,1125,42.3,962,10,1,1,0,73,10,1,kidnap
6054,5,21,wednesday,0,night,22.2333,92.1917,bandarban sadar,bandarban,chattogram,34,31,27,116,0.2,79,10,32,36,hot,18934,47687,40595,88282,117,4.44,176,49.3,206,26,6,4,0,5,0,1,kidnap
6055,5,21,wednesday,0,night,22.2333,92.1917,bandarban sadar,bandarban,chattogram,34,31,27,116,0.2,79,10,32,36,hot,18934,47687,40595,88282,117,4.44,176,49.3,206,26,6,4,0,5,0,1,kidnap
6056,7,27,monday,0,morning,25.915,89.45,lalmonirhat sadar,lalmonirhat,rangpur,36,33,29,356,6.3,66,10,28,39,rainy,79147,166584,166582,333166,100,4.19,1263,47.4,1027,4,2,2,0,25,11,3,kidnap
6057,7,29,tuesday,0,night,26.3347,88.5583,panchagarh sadar,panchagarh,rangpur,33,30,24,356,25.3,79,8,29,33,rainy,60115,136850,134857,271707,101,4.49,783,53.2,549,1,1,2,0,64,4,2,kidnap
6058,8,33,wednesday,0,morning,22.3542,90.3181,patuakhali sadar,patuakhali,barisal,30,29,28,356,11.1,83,9,62,34,rainy,68813,155395,161067,316462,96,4.6,873,59.5,920,87,2,1,0,55,20,3,kidnap
6059,8,33,wednesday,0,morning,22.3542,90.3181,patuakhali sadar,patuakhali,barisal,30,29,28,356,11.1,83,9,62,34,rainy,68813,155395,161067,316462,96,4.6,873,59.5,920,87,2,1,0,55,20,3,kidnap
6060,8,33,tuesday,0,noon,26.0208,88.4667,thakurgaon sadar,thakurgaon,rangpur,34,31,26,386,20.9,75,9,56,36,rainy,133320,293551,287676,581227,102,4.33,887,53.3,1502,91,2,2,0,154,12,2,kidnap
6061,8,33,tuesday,0,noon,26.0208,88.4667,thakurgaon sadar,thakurgaon,rangpur,34,31,26,386,20.9,75,9,56,36,rainy,133320,293551,287676,581227,102,4.33,887,53.3,1502,91,2,2,0,154,12,2,kidnap
6062,12,49,monday,0,evening,24.8417,89.375,bogra sadar,bogura,rajshahi,28,25,21,113,0.0,52,10,7,26,winter,131862,288181,266833,555014,108,4.04,3143,65.7,1164,23,4,7,7,56,9,4,kidnap
6063,8,35,friday,1,night,24.2,90.4667,sreepur,gazipur,dhaka,36,33,28,116,0.0,70,10,32,38,rainy,122872,251298,241494,492792,104,3.98,1064,54.8,722,0,3,4,0,53,7,2,kidnap
6064,8,35,saturday,1,evening,23.180315,89.1608575,jessore sadar,jashore,khulna,34,32,27,356,6.5,76,9,26,38,rainy,169164,380314,362584,742898,105,4.3,1707,63.8,1643,109,4,11,14,102,16,2,kidnap
6065,3,10,friday,1,noon,24.4583,89.7,sirajganj sadar,sirajganj,rajshahi,29,26,20,113,0.0,38,10,3,25,hot,125485,278959,276196,555155,101,4.38,1734,48.0,1121,16,2,5,5,61,14,4,kidnap
6066,3,9,sunday,0,night,22.4889,90.0733,bhandaria,pirojpur,barisal,37,32,24,113,0.0,46,10,3,31,hot,34338,72308,75851,148159,95,4.29,906,67.7,877,15,0,1,6,37,3,1,kidnap
6067,2,9,monday,0,evening,24.875,90.7333,netrokona sadar,netrokona,mymensingh,31,25,20,263,0.6,50,9,36,25,winter,81435,187026,185759,372785,101,4.54,1091,46.0,767,28,1,5,0,44,4,1,kidnap
